Unnamed: 0,IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,Total Guest,HasChildren,HasBabies,Total Stay Duration,Revenue,TotalPreviousBookings,CancellationRate,BookingChangeRate
123,1,73,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,2,Canceled,2015-05-13,2,0,0,1,73.8,0,0.0,0.0
124,1,33,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,113.0,0,0,Canceled,2015-06-16,2,0,0,1,113.0,0,0.0,0.0
125,0,32,2015,July,27,4,0,1,4,0,0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,0,Transient,0.0,0,1,Check-Out,2015-07-05,4,0,0,1,0.0,0,0.0,0.0606060606060606
126,0,8,2015,July,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-05,2,0,0,1,123.0,0,0.0,0.0
127,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,73.8,1,1,Check-Out,2015-07-06,2,0,0,2,147.6,0,0.0,0.0
128,0,1,2015,July,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.5,0,0,Check-Out,2015-07-06,2,0,0,2,229.0,0,0.0,0.0
129,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,73.8,0,2,Check-Out,2015-07-06,2,0,0,2,147.6,0,0.0,0.0
130,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,73.8,0,1,Check-Out,2015-07-06,2,0,0,2,147.6,0,0.0,0.0
131,0,9,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,88.2,0,1,Check-Out,2015-07-06,2,0,0,1,88.2,0,0.0,0.0
132,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,0,Canceled,2015-07-01,2,0,0,1,97.0,0,0.0,0.0
133,0,0,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,85.1,0,0,Check-Out,2015-07-06,2,0,0,1,85.1,0,0.0,1.0
134,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.0,0,0,Check-Out,2015-07-06,1,0,0,1,89.0,0,0.0,0.0
135,0,2,2015,July,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,80.1,0,0,Check-Out,2015-07-06,1,0,0,1,80.1,0,0.0,0.0
136,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,98.0,0,0,Check-Out,2015-07-06,2,0,0,1,98.0,0,0.0,0.0
137,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.0,1,0,Check-Out,2015-07-06,1,0,0,1,101.0,0,0.0,0.0
139,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,167.0,0,1,Check-Out,2015-07-06,2,0,0,1,167.0,0,0.0,0.0
140,0,44,2015,July,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,0,Transient,225.0,2,0,Check-Out,2015-07-07,3,0,0,2,450.0,0,0.0,0.0666666666666666
141,0,80,2015,July,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,97.0,1,0,Check-Out,2015-07-07,2,0,0,2,194.0,0,0.0,0.0
142,0,97,2015,July,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,87.3,0,2,Check-Out,2015-07-09,2,0,0,4,349.2,0,0.0,0.0
143,0,109,2015,July,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,85.59,1,2,Check-Out,2015-07-10,3,1,0,5,427.9500000000001,0,0.0,0.0
144,0,30,2015,July,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-10,2,0,0,5,615.0,0,0.0,0.0
145,0,64,2015,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,107.0,0,0,Check-Out,2015-07-10,2,0,0,5,535.0,0,0.0,0.0
146,0,39,2015,July,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,163.0,0,0,Check-Out,2015-07-11,2,0,0,6,978.0,0,0.0,0.0
147,0,90,2015,July,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.0,0,0,Check-Out,2015-07-11,2,0,0,6,492.0,0,0.0,0.0
148,1,34,2015,July,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,163.0,0,0,Canceled,2015-06-17,4,1,0,6,978.0,0,0.0,0.0
149,1,93,2015,July,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,105.5,0,0,Canceled,2015-05-01,2,0,0,7,738.5,0,0.0,0.0
150,0,97,2015,July,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,164.2,1,1,Check-Out,2015-07-12,4,1,0,7,1149.4,0,0.0,0.010204081632653
151,0,29,2015,July,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,97.29,0,1,Check-Out,2015-07-12,2,0,0,7,681.0300000000001,0,0.0,0.0
152,1,101,2015,July,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,114.0,0,1,Canceled,2015-03-30,2,0,0,7,798.0,0,0.0,0.0
153,0,27,2015,July,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,98.4,0,0,Check-Out,2015-07-12,2,0,0,7,688.8000000000001,0,0.0,0.0
154,0,8,2015,July,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,0,Transient,175.0,1,1,Check-Out,2015-07-14,4,1,0,9,1575.0,0,0.0,0.1111111111111111
155,0,82,2015,July,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,63.6,1,2,Check-Out,2015-07-15,2,0,0,10,636.0,0,0.0,0.0
156,0,94,2015,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,0,Transient,124.45,1,1,Check-Out,2015-07-15,3,0,0,10,1244.5,0,0.0,0.031578947368421
157,0,110,2015,July,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,110.7,0,0,Check-Out,2015-07-16,2,0,0,11,1217.7,0,0.0,0.0
158,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,74.07,0,0,Check-Out,2015-07-19,1,0,0,14,1036.98,0,0.0,0.0
159,0,79,2015,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,134.1,0,0,Check-Out,2015-07-19,2,0,0,14,1877.4,0,0.0,0.0
160,0,115,2015,July,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,0,Transient,167.0,0,0,Check-Out,2015-07-11,4,1,0,5,835.0,0,0.0,0.0086206896551724
161,0,111,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,123.0,0,2,Check-Out,2015-07-10,2,0,0,4,492.0,0,0.0,0.0
162,0,51,2015,July,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,1,2,Check-Out,2015-07-10,2,0,0,4,471.24,0,0.0,0.0
163,0,94,2015,July,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171.32,0,1,Check-Out,2015-07-10,3,0,0,4,685.28,0,0.0,0.0
164,0,81,2015,July,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,210.0,1,0,Check-Out,2015-07-10,4,1,0,4,840.0,0,0.0,0.0
165,0,84,2015,July,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient,97.0,0,2,Check-Out,2015-07-10,3,0,1,4,388.0,0,0.0,0.0117647058823529
166,0,51,2015,July,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,0,2,Check-Out,2015-07-10,3,0,0,4,471.24,0,0.0,0.0
167,0,111,2015,July,28,6,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,0,Transient,0.0,0,2,Check-Out,2015-07-06,2,0,0,0,0.0,0,0.0,0.0
168,0,0,2015,July,28,6,0,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,0,Transient,0.0,0,0,Check-Out,2015-07-06,1,0,0,0,0.0,0,0.0,0.0
169,0,2,2015,July,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,131.0,0,0,Check-Out,2015-07-07,3,1,0,1,131.0,0,0.0,0.0
170,0,7,2015,July,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,98.0,0,2,Check-Out,2015-07-08,2,0,0,2,196.0,0,0.0,0.0
171,0,98,2015,July,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,87.3,1,1,Check-Out,2015-07-08,2,0,0,2,174.6,0,0.0,0.0
172,0,95,2015,July,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,1,Check-Out,2015-07-09,2,0,0,3,291.0,0,0.0,0.0
173,1,48,2015,July,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,167.0,0,0,Canceled,2015-06-03,2,0,0,4,668.0,0,0.0,0.0
174,0,66,2015,July,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,91.5,0,0,Check-Out,2015-07-10,2,0,0,4,366.0,0,0.0,0.0
175,0,104,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,73.8,0,1,Check-Out,2015-07-10,2,0,0,4,295.2,0,0.0,0.0095238095238095
176,0,28,2015,July,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-11,2,0,0,5,615.0,0,0.0,0.0
177,0,34,2015,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,175.0,1,0,Check-Out,2015-07-11,2,0,0,5,875.0,0,0.0,0.0
178,0,98,2015,July,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,117.8,1,1,Check-Out,2015-07-12,2,0,0,6,706.8,0,0.0,0.0
179,0,104,2015,July,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,117.63,0,0,Check-Out,2015-07-12,2,0,0,6,705.78,0,0.0,0.0095238095238095
180,0,68,2015,July,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,185.0,0,0,Check-Out,2015-07-13,4,1,0,7,1295.0,0,0.0,0.0
181,1,86,2015,July,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.0,0,1,Canceled,2015-06-26,1,0,0,7,497.0,0,0.0,0.0
182,0,258,2015,July,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,47.25,0,0,Check-Out,2015-07-13,2,0,0,7,330.75,0,0.0,0.0
183,0,111,2015,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,151.0,0,1,Check-Out,2015-07-14,2,0,0,8,1208.0,0,0.0,0.0
184,1,94,2015,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,87.3,0,0,Canceled,2015-05-14,2,0,0,10,873.0,0,0.0,0.0
185,0,112,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1,Check-Out,2015-07-16,2,0,0,10,1206.0,0,0.0,0.0
186,0,100,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,63.86,0,1,Check-Out,2015-07-16,2,0,0,10,638.6,0,0.0,0.0099009900990099
187,0,33,2015,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,0,Transient,157.1,0,1,Check-Out,2015-07-16,2,0,0,10,1571.0,0,0.0,0.1470588235294117
188,0,97,2015,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,91.37,0,2,Check-Out,2015-07-16,2,0,0,10,913.7,0,0.0,0.0
189,0,80,2015,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,73.0,0,0,Check-Out,2015-07-17,1,0,0,11,803.0,0,0.0,0.0123456790123456
190,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,110.7,0,0,Check-Out,2015-07-20,2,0,0,14,1549.8,0,0.0,0.0
191,0,111,2015,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,93.6,0,0,Check-Out,2015-07-20,2,0,0,14,1310.4,0,0.0,0.0
192,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,83.5,0,0,Check-Out,2015-07-13,2,0,0,7,584.5,0,0.0,0.0
193,1,67,2015,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Canceled,2015-05-07,2,0,0,2,147.6,0,0.0,0.0
194,0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.0,1,2,Check-Out,2015-07-10,2,0,0,3,246.0,0,0.0,0.0
195,0,21,2015,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,185.5,0,1,Check-Out,2015-07-10,3,1,0,3,556.5,0,0.0,0.0
196,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2015-07-07,2,0,0,0,0.0,0,0.0,0.0
197,0,8,2015,July,28,7,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2015-07-07,2,0,0,0,0.0,0,0.0,0.0
198,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.8,0,3,Check-Out,2015-07-08,1,0,0,1,109.8,0,0.0,0.0
199,0,0,2015,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,195.0,1,0,Check-Out,2015-07-08,3,0,0,1,195.0,0,0.0,0.0
201,0,8,2015,July,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,0,Transient,193.0,0,1,Check-Out,2015-07-11,5,1,0,4,772.0,0,0.0,0.2222222222222222
202,0,66,2015,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,2,Check-Out,2015-07-11,2,0,0,4,388.0,0,0.0,0.0
203,0,88,2015,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,150.0,0,1,Check-Out,2015-07-11,3,0,0,4,600.0,0,0.0,0.0
204,0,0,2015,July,28,7,0,4,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,98.0,0,0,Check-Out,2015-07-11,2,0,0,4,392.0,0,0.0,2.0
205,1,43,2015,July,28,7,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.5,0,0,Canceled,2015-05-28,2,0,0,5,457.5,0,0.0,0.0
206,1,88,2015,July,28,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,139.0,0,2,Canceled,2015-04-13,2,0,0,7,973.0,0,0.0,0.0
207,0,54,2015,July,28,7,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,79.5,0,0,Check-Out,2015-07-14,2,0,0,7,556.5,0,0.0,0.0
208,1,292,2015,July,28,7,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,47.25,0,0,Canceled,2015-03-25,2,0,0,7,330.75,0,0.0,0.0
209,0,112,2015,July,28,7,4,10,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,126.65,0,1,Check-Out,2015-07-21,2,0,0,14,1773.1,0,0.0,0.0
210,0,68,2015,July,28,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,107.0,0,1,Check-Out,2015-07-11,2,0,0,3,321.0,0,0.0,0.0
211,0,7,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,1,2,Check-Out,2015-07-12,2,0,0,4,524.0,0,0.0,0.0
212,0,1,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,1,1,Check-Out,2015-07-12,2,0,0,4,524.0,0,0.0,0.0
213,1,113,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123.0,0,1,Canceled,2015-05-28,2,0,0,4,492.0,0,0.0,0.0
214,0,5,2015,July,28,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,146.0,0,1,Check-Out,2015-07-12,2,0,0,4,584.0,0,0.0,0.0
215,0,83,2015,July,28,8,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.7,0,1,Check-Out,2015-07-12,2,0,0,4,442.8,0,0.0,0.0
216,1,105,2015,July,28,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Canceled,2015-06-29,2,0,0,4,295.2,0,0.0,0.0
217,0,0,2015,July,28,8,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,61.0,0,0,Check-Out,2015-07-09,1,0,0,1,61.0,0,0.0,0.0
218,1,1,2015,July,28,8,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,104.72,0,1,Canceled,2015-07-08,2,0,0,1,104.72,0,0.0,0.0
220,0,1,2015,July,28,8,0,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,Transient,104.72,1,1,Check-Out,2015-07-10,2,0,0,2,209.44,0,0.0,0.0
221,1,102,2015,July,28,8,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,66.42,0,1,Canceled,2015-05-28,2,0,0,5,332.1,0,0.0,0.0
222,0,113,2015,July,28,8,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,77.96,1,1,Check-Out,2015-07-14,2,0,0,6,467.76,0,0.0,0.0087719298245614
223,1,280,2015,July,28,8,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,112.0,0,1,Canceled,2015-04-15,3,1,0,7,784.0,0,0.0,0.0
224,0,96,2015,July,28,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,107.0,0,1,Check-Out,2015-07-15,2,0,0,7,749.0,0,0.0,0.0
225,0,394,2015,July,28,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,89.68,0,0,Check-Out,2015-07-15,2,0,0,7,627.76,0,0.0,0.0
226,0,33,2015,July,28,8,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,155.0,0,0,Check-Out,2015-07-15,2,0,0,7,1085.0,0,0.0,0.0
227,0,82,2015,July,28,8,2,6,3,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,1,Check-Out,2015-07-16,3,0,0,8,896.0,0,0.0,0.0
228,0,100,2015,July,28,8,2,7,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient-Party,130.1,0,3,Check-Out,2015-07-17,3,0,0,9,1170.9,0,0.0,0.0099009900990099
229,0,100,2015,July,28,8,2,7,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,100.1,0,2,Check-Out,2015-07-17,2,0,0,9,900.9,0,0.0,0.0
230,0,17,2015,July,28,9,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123.0,0,3,Check-Out,2015-07-10,4,1,0,1,123.0,0,0.0,0.0
231,0,68,2015,July,28,9,0,2,3,0,0,BB,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,124.0,1,1,Check-Out,2015-07-11,3,0,0,2,248.0,0,0.0,0.0
232,0,12,2015,July,28,9,0,2,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,0,Transient,146.0,1,0,Check-Out,2015-07-11,4,1,0,2,292.0,0,0.0,0.1538461538461538
233,1,77,2015,July,28,9,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,0,Canceled,2015-06-02,2,0,0,3,291.0,0,0.0,0.0
234,1,24,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123.0,0,1,Canceled,2015-06-16,4,1,0,3,369.0,0,0.0,0.0
235,1,44,2015,July,28,9,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,153.0,0,0,Canceled,2015-06-16,4,1,0,3,459.0,0,0.0,0.0
236,0,78,2015,July,28,9,0,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.0,0,2,Check-Out,2015-07-12,3,0,1,3,246.0,0,0.0,0.0
237,1,17,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.08,0,0,Canceled,2015-06-23,2,0,0,4,420.32,0,0.0,0.0
238,1,103,2015,July,28,9,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.42,0,0,Canceled,2015-06-27,2,0,0,4,261.68,0,0.0,0.0
239,0,16,2015,July,28,9,1,3,1,0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,98.0,0,1,Check-Out,2015-07-13,1,0,0,4,392.0,0,0.0,0.0
240,0,14,2015,July,28,9,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.46,1,1,Check-Out,2015-07-14,2,0,0,5,377.3,0,0.0,0.0
241,0,77,2015,July,28,9,2,3,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.5,0,0,Check-Out,2015-07-14,2,0,0,5,327.5,0,0.0,0.0
242,0,90,2015,July,28,9,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,90.95,0,0,Check-Out,2015-07-16,2,0,0,7,636.65,0,0.0,0.0
243,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,93.6,0,0,Check-Out,2015-07-16,2,0,0,7,655.1999999999999,0,0.0,0.0
244,0,90,2015,July,28,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,119.25,0,0,Check-Out,2015-07-16,2,0,0,7,834.75,0,0.0,0.0
245,0,366,2015,July,28,9,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,134.73,0,0,Check-Out,2015-07-16,2,0,0,7,943.11,0,0.0,0.0
246,0,249,2015,July,28,9,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,1,Check-Out,2015-07-16,2,0,0,7,784.0,0,0.0,0.0
247,1,69,2015,July,28,9,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,118.13,0,2,Canceled,2015-05-13,2,0,0,8,945.04,0,0.0,0.0
248,0,10,2015,July,28,10,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,131.0,0,0,Check-Out,2015-07-11,2,0,0,1,131.0,0,0.0,0.0
